description,price,star_rating,review_count,url
"NZXT Function Full-Size Gaming Keyboard – Gateron Red Mechanical Switches: Linear, Fast, and Quiet – Hot-Swappable – RGB Backlit – Aluminum Top Plate – Sound Dampening Foam – Wrist Rest – Black",$79.99,4.7 out of 5 stars,26,https://www.amazon.com/NZXT-Function-Mechanical-Keyboard-KB-1FSUS-BR/dp/B09R8SGGFD/ref=sr_1_304?keywords=mechanical+keyboard&qid=1672435529&sr=8-304
"Redragon K621 Horus TKL Wireless RGB Mechanical Keyboard, 5.0 BT/2.4 Ghz/Wired Three Modes 80% Ultra-Thin Low Profile Bluetooth Keyboard w/Dedicated Media Control & Linear Red Switches, White",$74.99,3.9 out of 5 stars,226,https://www.amazon.com/Redragon-Mechanical-Ultra-Thin-Bluetooth-Dedicated/dp/B09BVXXRMW/ref=sr_1_305?keywords=mechanical+keyboard&qid=1672435529&sr=8-305
"TMKB GK61 60% Wireless Mechanical Gaming Keyboard, 2.4Ghz/Bluetooth/Wired Programmable IPX4 Waterproof Compact Keyboard with RGB Backlit Hot Swappable Gateron Optical Brown Switch for Mac Windows PC",$44.99,4.2 out of 5 stars,61,https://www.amazon.com/TMKB-GK61-Mechanical-Bluetooth-Swappable/dp/B09SBCHTVF/ref=sr_1_306?keywords=mechanical+keyboard&qid=1672435529&sr=8-306
"Hexgears X1 Pro 60% Wireless Hotswappable Mechanical Keyboard, Hot Swap with Kaihl Box Blue Switch, 2.4ghz & Bluetooth Computer Gaming Keyboard, 65% Customized with Wrist Rest 68-Key Dark Knight",$85.99,4.6 out of 5 stars,34,https://www.amazon.com/Hexgears-Hotswappable-Mechanical-Bluetooth-Customized/dp/B0B3R4QNS7/ref=sr_1_307?keywords=mechanical+keyboard&qid=1672435529&sr=8-307
"DGG K60 61 Keys RGB Backlit 60% Wired Gaming Keyboard, Ergonomic Waterproof Mini Compact 60 Percent Mechanical Feeling Keyboard, for PC Mac PS4 Xbox Gamer, Typist, Travel",$19.99,4.3 out of 5 stars,"1,285",https://www.amazon.com/DGG-Illuminated-Keyboard-Waterproof-Business/dp/B08DM3G9R1/ref=sr_1_308?keywords=mechanical+keyboard&qid=1672435529&sr=8-308
"Redragon K628 PRO 75% 3-Mode Wireless RGB Gaming Keyboard, 78 Keys Hot-Swappable Compact Mechanical Keyboard w/Hot-Swap Free-Mod PCB Socket, Dedicated Arrow Keys & Numpad, Red Switch",$59.99,4.1 out of 5 stars,82,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A09136331KIAOF0UZG5ZL&qualifier=1672435529&id=5167269765857509&widgetName=sp_btf&url=%2FRedragon-K628-PRO-Hot-Swappable-Mechanical%2Fdp%2FB09ZNQMWH6%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435529%26sr%3D8-309-spons%26psc%3D1
"E-YOOSO Mechanical Keyboard, Mechanical Gaming Keyboard with Blue Switches, 104 Keys, Wired Keyboard Mechanical with Rainbow Backlit & RGB LED Side Light, Clicky Keyboard for Windows, Gaming, PC",$22.99,4.4 out of 5 stars,170,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A07950292XBOE61Q0I5SD&qualifier=1672435529&id=5167269765857509&widgetName=sp_btf&url=%2FMechanical-Keyboard-YOOSO-Rainbow-Switches%2Fdp%2FB096V8H8C9%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435529%26sr%3D8-310-spons%26psc%3D1
FIRSTBLOOD ONLY GAME. AK510 Retro Mechanical Gaming Keyboard - PBT SP Spherical Keycaps - Classic Grey-White Matching - RGB Backlight - Red Switches-New,$79.99,4.7 out of 5 stars,"1,080",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A10045033OW4XT9N7N5RR&qualifier=1672435531&id=8188639852738152&widgetName=sp_atf_next&url=%2FFIRSTBLOOD-ONLY-GAME-AK510-Mechanical%2Fdp%2FB09KYD79VJ%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-305-spons%26psc%3D1
"Mistel BAROCCO MD770 RGB LED Backlit TKL Split Mechanical Keyboard with Cherry MX Black Switch, Ergonomic Keyboard with Orange Letter PBT Double Shot Keycaps for Windows and Mac, Macro Support, ANSI",$181.99,4.2 out of 5 stars,76,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A05818703JO8Z6I7CKFAS&qualifier=1672435531&id=8188639852738152&widgetName=sp_atf_next&url=%2FMistel-BAROCCO-Mechanical-Keyboard-Ergonomic%2Fdp%2FB082FTF7ZD%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-306-spons%26psc%3D1%26smid%3DA2GSUUGR2BLT9
"Newmen GM610 60% Wireless Mechanical Gaming Keyboard,Wired/Bluetooth Keyboard with Extra Keycap Set,RGB Backlit,61 Anti-Ghosting Keys,Programmable,Hot-Swappable,for Windows Mac Android(Red Switch)",$39.99,4.3 out of 5 stars,900,https://www.amazon.com/GM610-Wireless-Mechanical-Keyboard-Swappable/dp/B08QV9D8WN/ref=sr_1_307?keywords=mechanical+keyboard&qid=1672435531&sr=8-307
"Akko Hot Swappable Mechanical Keyboard, 5108S Black&Pink Full Size Keyboard, 108-Key RGB Backlit Gaming Keyboard with Doubleshot PBT Keycaps/Jelly Pink Linear Switches/USB C Wired for PC Windows",$104.98,5.0 out of 5 stars,8,https://www.amazon.com/Akko-Swappable-Mechanical-Keyboard-Doubleshot/dp/B0BF41HJ8G/ref=sr_1_308?keywords=mechanical+keyboard&qid=1672435531&sr=8-308
"AULA F2088 Mechanical Gaming Keyboard Brown Switches, with Ergonomic Wrist Rest, Multimedia Control Knob, LED Rainbow Backlight, Full Size USB Wired Computer Keyboards for Mac Laptop, Desktop",$45.99,4.2 out of 5 stars,639,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A02003831SQHVJFHRKQ0J&qualifier=1672435531&id=8188639852738152&widgetName=sp_mtf&url=%2FAULA-Mechanical-Anti-ghosting-Programming-Light-BrownSwitch%2Fdp%2FB083FDYR7K%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-309-spons%26psc%3D1
"RK ROYAL KLUDGE RK100 Wireless Mechanical Keyboard, Bluetooth5.1/2.4G/Wired 96% Full Size 100-Key Hot Swappable Gaming Keyboard with 3 USB Ports, Brown Switch for Mac Windows, Classic",$79.99,4.3 out of 5 stars,896,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A06497021CU9UW8R9DHLU&qualifier=1672435531&id=8188639852738152&widgetName=sp_mtf&url=%2FRK-ROYAL-KLUDGE-Mechanical-Connectable%2Fdp%2FB08JCV2NG3%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-310-spons%26psc%3D1
"HUO JI 65% RGB Gaming Keyboard, E-YOOSO Z-686 Wired 68 Keys Mechanical Keyboard, Linear Red Switches, Pro Software Supported, Detachable USB-C Cable, Separate Arrow Keys - Blue/White",$24.99,4.5 out of 5 stars,84,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A07301723HG0HL897MJ7V&qualifier=1672435531&id=8188639852738152&widgetName=sp_btf&url=%2FHUO-JI-Z-686-Mechanical-Detachable%2Fdp%2FB0BHWSFCPH%2Fref%3Dsr_1_311_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-311-spons%26psc%3D1
"Snpurdiri 60% Membrane Gaming Keyboard,RGB Compact Wired Small Keyboard, Strong Mechanical Feel for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip(68 Keys,Blue)",$22.99,4.3 out of 5 stars,606,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A09805482P12HBUDU6GW7&qualifier=1672435531&id=8188639852738152&widgetName=sp_btf&url=%2FSnpurdiri-Membrane-Keyboard-Mechanical-Business%2Fdp%2FB09WLNYM55%2Fref%3Dsr_1_312_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435531%26sr%3D8-312-spons%26psc%3D1
